时间,标签（标题),内容,转发数,点赞数,评论数,热评链接 
2020-04-22,#主播说联播#,#主播说联播#【#脱贫摘帽群已有12个省区市成员#】“全部贫困县脱贫摘帽”的“群”已经有12个省区市的成员了，这一步走得不容易，尤其是今年以来，要战疫情也要战贫困。战疫情不能停，战贫困也得赢，咱们一起加油干，不仅仅让最后的“硬骨头”摘帽“入群”，还要让全体成员的好日子长长久久，永不退群！ http://t.cn/A6wm6Rsg,346,2788,448,https://weibo.cn/comment/hot/IEy0O6mUO?rl=2
2020-04-22,#白岩松对话吴尊友#,【直播！#白岩松对话吴尊友#】目前，疫情防控已进入关键时期。对于散发出现的本土病例、局部出现的聚集性疫情，应该怎么防？怎么控？今晚，白岩松连线中国疾控中心流行病学首席专家吴尊友，解读目前疫情最新情况、现阶段边复工边防控的重点、常态化防控等问题。关注！ 央视新闻的微博视频 . ,450,4321,371,https://weibo.cn/comment/hot/IExFQyKfx?rl=2
2020-04-22,#岩松帮你问#,#岩松帮你问#【#白岩松对话吴尊友# 你关心哪些问题？】今晚《新闻1+1》，白岩松将连线中国疾控中心首席流行病学家吴尊友，解读目前疫情最新情况、现阶段边复工边防控的重点、常态化防控等问题。带话题#岩松帮你问#发微博，拍视频或留言，你最关心的问题，有可能在节目中播出！ ,250,9914,725,https://weibo.cn/comment/hot/IExdKB3NN?rl=2
2020-04-22,#夜游姑苏老城#,【直播！#夜游姑苏老城#】疫情之下，文旅产业深受影响。江苏推出“姑苏八点半”振兴夜经济举措，一部分夜游苏州的新玩法陆续解锁。今晚，跟记者一起夜游姑苏老城，划船、听曲、喝茶、看戏.......感受桨声灯影里的苏城韵味！（总台央视记者杨光） 央视新闻的微博视频 . ,489,4348,847,https://weibo.cn/comment/hot/IEwQE3amG?rl=2
2020-04-22,#全球抗疫第一线#,#全球抗疫第一线#【#美国西班牙意大利累计确诊超121万例#】一图了解新冠肺炎世界疫情形势！点击链接→ http://t.cn/A6ZMYxPP 关注全球疫情！ ,371,2507,512,https://weibo.cn/comment/hot/IEvVb2cLK?rl=2
2020-04-22,#湖北通报疫情防控最新进展#,【直播！#湖北通报疫情防控最新进展#】今天，湖北省政府新闻办公室召开新冠肺炎疫情防控工作新闻发布会，介绍工会组织助力统筹推进疫情防控和复工复产情况，并回答记者提问。关注直播！（总台央视记者王伟超） 央视新闻的微博视频 . ,57,723,96,https://weibo.cn/comment/hot/IEvtyE9Au?rl=2
2020-04-22,#北京疫情防控工作发布会#,【直播！#北京疫情防控工作发布会#】今天，北京市召开疫情防控新闻发布会。北京市商务局、门头沟区教委、大兴区教委、大兴一中等有关单位将发布信息，并答记者问。看直播↓关注！（总台央视记者王丰 陈宝善） 央视新闻的微博视频 . ,62,1917,201,https://weibo.cn/comment/hot/IEvtvqYMC?rl=2
2020-04-22,#钟南山李兰娟张文宏都说该开学了#,【转发周知！#钟南山李兰娟张文宏都说该开学了#】4月20日，教育部召开学校疫情防控专家报告视频会。钟南山、李兰娟、张文宏就如何做好开学后学校新冠肺炎疫情防控工作等进行了专题报告。“我赞成现在要复课。”钟南山表示，我们也必须在严防严控的情况下开始复学。N视频的微博视频 ,2941,17552,2877,https://weibo.cn/comment/hot/IEu3Pdhtc?rl=2
2020-04-22,#美疾控警告美国入冬或现更严重疫情#,【#美疾控警告美国入冬或现更严重疫情#】美国疾控中心主任罗伯特·雷德菲尔德21日表示，美国入冬可能遭遇第二波更严重的疫情，由于流感季与新冠肺炎疫情重叠，可能给医疗系统造成“无法想象”的压力。雷德菲尔德认为，各级政府应该利用这几个月，做好充分的准备，包括提高检测和监测能力。（央视记者王逢治）,805,22282,1647,https://weibo.cn/comment/hot/IEs35kTzc?rl=2
2020-04-22,#武汉日记#,#武汉日记#【#武汉的学生们念叨想老师了#】因为疫情，武汉全市中小学的开学时间都被推迟。起初，孩子们为假期延长而兴奋，老师们也为能放松一下而开心。但很快大家就发现，上网课并不轻松，不能面对面，学生们“都快憋不住了”。老师希望早日回到高效的状态，孩子们也纷纷在群里念叨“老师，我们想你了”…… http://t.cn/A6wR14j0,567,9766,1220,https://weibo.cn/comment/hot/IErWxhPza?rl=2
2020-04-21,#外媒称中国经济复苏速度超预期#,【#外媒称中国经济复苏速度超预期#】国际社会如何评价当前中国经济走势？①国际货币基金组织：中国经济出现的复苏趋势令人鼓舞；②英国《卫报》：中国3月份贸易数据好于预期；③CNN：中国经济表现好于预期，推动了全球市场和美国股票期货走高，疫情过后中国可能比其他许多国家更有优势、恢复更快。更多↓↓ http://t.cn/A6wRJ058,473,3391,523,https://weibo.cn/comment/hot/IEp9cfoHW?rl=2
2020-04-21,#主播说联播#,#主播说联播#【#手机成新农具直播成新农活#】李梓萌：今年是脱贫攻坚决胜之年，虽然一季度极不寻常，但应对疫情也催生出了不少新业态。数字已开始成为新农资，手机成为新农具，直播成为新农活，给不少农产品找到销路转危为机。只要思维活起来，一定能让“极不寻常”快快恢复如常，甚至发挥超常！ http://t.cn/A6wRcIMf,533,3290,276,https://weibo.cn/comment/hot/IEoRTmVl2?rl=2
2020-04-21,#白岩松帮博主问自由职业者该咋复工#,【#白岩松帮博主问自由职业者该咋复工#】@伊利蛋蛋 ：我是个自由职业者，当前形势下如何恢复工作状态和信心？清华大学国家金融研究院院长朱民：我觉得自由职业者应有充分的信心。这次疫情可以看到线上经济发展很快，比如线上教育增长率300%。自由职业者可通过线上拓展更多空间，发挥创造力，这个前景非常大。 http://t.cn/A6wRGN52,242,1796,364,https://weibo.cn/comment/hot/IEoIo6ruZ?rl=2
2020-04-21,#中国经济3月中开始触底反弹#,【#中国经济3月中开始触底反弹#】清华大学国家金融研究院院长朱民：数据表明，中国经济在3月中就触底开始反弹，3月的数据比2月好了很多。但全球疫情在发展，贸易停下来了，没有订单，是我们面临的最大挑战。要从内部复工走向外贸企业向内转移，#开拓内需和内部市场来稳经济#。 央视新闻的微博视频 ,522,3121,596,https://weibo.cn/comment/hot/IEozIkJJu?rl=2
2020-04-21,#世界经济面临的危机比2008年严重得多#,【朱民：#世界经济面临的危机比2008年严重得多# 目前看不会大萧条】清华大学国家金融研究院院长朱民：这次危机的情况比2008年金融危机严重得多。疫情冲击了总供给和总需求两个层面。衰退是板上钉钉，#世界经济是否会大萧条取决于疫情#。但从现在来看，我们不认为会进入大萧条。 央视新闻的微博视频 ,4901,101612,7390,https://weibo.cn/comment/hot/IEospjF5i?rl=2
2020-04-21,#岩松帮你问#,#岩松帮你问#【#疫情下的经济形势将如何#？】全球疫情形势严峻，经济形势将如何？未来国际合作将怎样有效推进？今日《新闻1+1》，白岩松连线清华大学国家金融研究院院长朱民进行解读，关注！ 央视新闻的微博视频 . ,504,4378,318,https://weibo.cn/comment/hot/IEoft4zru?rl=2
2020-04-21,#明日武汉公共交通全面恢复#,【#明日武汉公共交通全面恢复#】据武汉市交通运输局，随着疫情防控形势持续向好，武汉全市转入低风险区，为保障市民出行需求，4月22日起，武汉城市公交、轨道交通恢复全线网运行。#4月30日武汉网约出租车恢复运营#，省际长途客运班线恢复运营。（总台央视记者徐之昊） ,220,1839,255,https://weibo.cn/comment/hot/IEnPCDGoj?rl=2
2020-04-21,#耿爽评美方攻击指责世卫行为#,【#耿爽评美方攻击指责世卫行为#：望美方感知下各方意愿，别站在国际社会对立面】19日，#77国集团和中国声明支持世卫组织#，赞赏世卫组织在抗击新冠疫情中发挥的领导作用。但美方频频指责世卫组织工作不力，并暂停向世卫组织捐资。对此，外交部发言人耿爽表示：美国认为世卫组织应听其指挥，这是典型的霸权心态；世卫组织对美方不予迎合，美方就停止捐资，这是典型的威胁讹诈。希望美方能够感知各方支持世卫组织、呼吁团结协作的普遍愿望，不要站在国际社会的对立面。（总台央视记者申杨 靳丹妮） http://t.cn/A6w8oQur,369,4233,412,https://weibo.cn/comment/hot/IEn1UEqEP?rl=2
2020-04-21,#阿尔卑斯名峰被五星红旗点亮#,【#阿尔卑斯名峰被五星红旗点亮# 传递希望，共克时艰！[加油]】北京时间19日8点至10点，一面巨幅五星红旗被投射在阿尔卑斯著名的马特宏峰上，幅面超千米。@瑞士驻华大使馆 表示，中国朋友经过疫情考验，此刻正在全面恢复状态中，希望借此方式传递希望和勇气，共克时艰。此前，马特宏峰也曾投射过其它国家国旗，为全球战疫加油！,1209,11300,895,https://weibo.cn/comment/hot/IEmeTvHbH?rl=2
2020-04-21,#北京疫情防控工作发布会#,【直播！#北京疫情防控工作发布会#】今天，北京市召开疫情防控新闻发布会。北京市政府、市住建委、房山区、石景山区教委等相关负责人发布解读，并答记者问。关注！（总台央视记者王丰 邓煜洲） 央视新闻的微博视频 . ,69,1967,239,https://weibo.cn/comment/hot/IEm4Ma43M?rl=2
2020-04-21,#湖北通报疫情防控最新进展#,【直播！#湖北通报疫情防控最新进展#】今天下午，湖北省政府新闻办公室召开新型冠状病毒感染的肺炎疫情防控工作新闻发布会，介绍神农架林区统筹推进疫情防控和经济社会发展情况，并回答记者提问。关注！（总台央视记者王伟超） 央视新闻的微博视频 . ,49,561,91,https://weibo.cn/comment/hot/IEm38fxk6?rl=2
2020-04-21,#普京说送给中国200万口罩收到1.5亿只#,【#普京说送给中国200万口罩收到1.5亿只#】“我们的（中国）朋友2月份遇到困难时，我们送去200万只口罩。现在，我们已通过各种渠道收到了1.5亿只来自中国的口罩。”20日，俄罗斯总统普京就疫情问题召开视频会议，期间提到中俄在口罩等防疫物资上的合作↓网友：#共同战疫#，俄罗斯加油！[加油] （总台记者顾鑫）http://t.cn/A6wQkMqf,1236,14732,1116,https://weibo.cn/comment/hot/IElMFkNml?rl=2
2020-04-21,#中国驻沙特大使连线华人华侨#,【直播！#中国驻沙特大使连线华人华侨#】截至当地时间20日，沙特境内新型冠状病毒肺炎累计确诊病例数达10484例。在沙中资企业、华侨华商和留学生应如何自我保护？中国驻沙特大使陈伟庆与中国赴沙特医疗专家组，在线解读疫情形势。关注↓（总台央视记者李超） 央视新闻的微博视频 . ,103,1294,88,https://weibo.cn/comment/hot/IElJBBPTQ?rl=2
2020-04-21,#意大利宣布5月4日起重新开放#,【#意大利宣布5月4日起重新开放#】当地时间21日，意大利总理孔特宣布，全国将从5月4日起重新开放，具体计划将于本周内公布。孔特说，他非常愿意立刻宣布重新开放全部经济社会生活，但这会让疫情失控重新反弹，一切前功尽弃。他表示，重新开放的计划是全国性的，但会考虑不同地区的情况。（总台记者殷欣）,133,1744,294,https://weibo.cn/comment/hot/IElAc1Xoo?rl=2
2020-04-21,#美海军医疗船仁慈号沦为摆设#,【#美海军医疗船仁慈号沦为摆设#】疫情期间，美国海军医疗船“仁慈号”停靠洛杉矶港口，用于接收和治疗非新冠患者。停靠以来，设有1000张床位的“仁慈号”，仅收治了数十名普通患者。现在，它面临更严峻的问题，船上至少7名水手的新冠病毒测试呈阳性。海军官员表示，被感染的水手和密切接触者已离船隔离。（总台记者许弢 许骁）,407,7016,703,https://weibo.cn/comment/hot/IEk1ggANH?rl=2
2020-04-21,#世卫组织有理有据反驳美国甩锅#,【#世卫组织有理有据反驳美国甩锅#】日前，美国一些媒体刊登了在世卫工作的美国员工一直向美国政府提供疫情信息的报道，指责美政府因应对疫情不力而“甩锅”世卫组织的做法。20日，世卫组织官员表示，美国疾控中心员工一直在新冠肺炎疫情项目上同世卫组织保持合作，世卫组织从未对美国政府隐瞒任何信息。世卫组织总干事谭德塞表示，世卫组织没有秘密，因为事关生命，每个生命都很宝贵。（总台记者朱赫） http://t.cn/A6wQ7OpQ,820,10012,935,https://weibo.cn/comment/hot/IEjAmfsBm?rl=2
