时间,热评链接,评论内容,点赞数 
2020-06-12,https://weibo.cn/comment/hot/J6lGPF90f?rl=2,其实一天疫苗没有广泛接种，一天都要全民戴口罩才是防扩散的王道。,114
None,https://weibo.cn/comment/hot/J6lGPF90f?rl=2,本来也没什么活动,None
2020-06-12,https://weibo.cn/comment/hot/J6lGPF90f?rl=2,北京疫情降级，大量人员返京，群租房又有抬头，马路上发小广告的，四处摆摊的，一派乱象,79
2020-06-12,https://weibo.cn/comment/hot/J6lGPF90f?rl=2,支持国家政策，保障国民安全🙏🏻,41
2020-06-12,https://weibo.cn/comment/hot/J6lGPF90f?rl=2,疫苗没有接种，疫情就没有结束！！,25
2020-06-12,https://weibo.cn/comment/hot/J6lGPF90f?rl=2,北京现在连夜发布各种通告，真的好迅速,26
2020-06-13,https://weibo.cn/comment/hot/J6ob42igl?rl=2,就看美国这抗议暴乱的程度，203万不准吧。,169
2020-06-13,https://weibo.cn/comment/hot/J6ob42igl?rl=2,虽然不喜欢米国，还是希望疫情早日结束！,12
None,https://weibo.cn/comment/hot/J6ob42igl?rl=2,这速度，又是2万,None
2020-06-13,https://weibo.cn/comment/hot/J6ob42igl?rl=2,这疫情何日是个头啊……北京新发地市场是不是有什么环境规律还没研究透？为什么总是市场。,78
None,https://weibo.cn/comment/hot/J6ob42igl?rl=2,唉！调侃归调侃，但无论是哪个国家，如果让病毒疯狂发散，肆意蔓延，对全人类而言这并不是件好事。美国面对疫情的“不作为”，和各种尽显自私自利的骚操作，挺不尊重生命的,None
2020-06-13,https://weibo.cn/comment/hot/J6ob42igl?rl=2,不知道美国大选的时候，还有多少美国人能投票！,33
2020-06-13,https://weibo.cn/comment/hot/J6ob42igl?rl=2,每天2万匀速直线上升吗？,38
2020-06-13,https://weibo.cn/comment/hot/J6ob42igl?rl=2,这速度天天再涨，可怕的数字，可怕的速度，（还是希望疫情早日结束）,27
2020-06-13,https://weibo.cn/comment/hot/J6ob42igl?rl=2,真是可怕，美国防控的怎么这么差，不把人命当回事吗,19
None,https://weibo.cn/comment/hot/J6ob42igl?rl=2,200万了他们照样不着急，特朗普还是觉得他控制得很好,None
2020-06-13,https://weibo.cn/comment/hot/J6oP5Bagz?rl=2,中国：疫情在我国已经不算热点话题了。 美国：我们也一样。 中国：国内民众已经很少关注疫情走向了。 美国：我们也一样。 ……,584
2020-06-13,https://weibo.cn/comment/hot/J6oP5Bagz?rl=2,现在这种幅度还要上涨，实在不敢想象。,259
None,https://weibo.cn/comment/hot/J6oP5Bagz?rl=2,特朗普：新冠会奇迹消失，9月起这些人的死因为流感,None
None,https://weibo.cn/comment/hot/J6oP5Bagz?rl=2,特朗普：我们做得很好，死亡人数才预期的零头,None
2020-06-13,https://weibo.cn/comment/hot/J6oP5Bagz?rl=2,都是人命 太可怕了 希望早点结束吧 🙏,90
2020-06-13,https://weibo.cn/comment/hot/J6oP5Bagz?rl=2,真是只要浪不死，就往死里浪！,41
2020-06-13,https://weibo.cn/comment/hot/J6oP5Bagz?rl=2,现在都3万一天再多能多哪去，它就这检测能力,32
2020-06-13,https://weibo.cn/comment/hot/J6oP5Bagz?rl=2,害。什么时候才能结束啊,20
2020-06-13,https://weibo.cn/comment/hot/J6oP5Bagz?rl=2,国外我们管不了，但国内一定要控制好进口，做好海关检疫。,29
None,https://weibo.cn/comment/hot/J6oP5Bagz?rl=2,一点全球责任感都没有，还是什么大国,None
2020-06-13,https://weibo.cn/comment/hot/J6pD3dgh5?rl=2,北京新增溯源不可忽视被投的可能性，防人之心不可无，切记切记。 ,634
None,https://weibo.cn/comment/hot/J6pD3dgh5?rl=2,现在骂个人还得提前7天预约？,None
2020-06-13,https://weibo.cn/comment/hot/J6pD3dgh5?rl=2,怎么都是市场？是不是和华南海鲜市场有一些共性的问题没有研究透？,175
2020-06-13,https://weibo.cn/comment/hot/J6pD3dgh5?rl=2,进口三文鱼？我🈶 一个腹黑的想法，不知道是不是。。。。,297
2020-06-13,https://weibo.cn/comment/hot/J6pD3dgh5?rl=2,可能要停止进口冷冻食品了。北京新近三例都和新发地市场有关。这个病毒在冷冻条件下可以生存很长时间，米国肉类加工厂又是出了名的新冠高发区，，，也可能米国冷柜车装过新冠尸体，又装三文鱼？？,123
2020-06-13,https://weibo.cn/comment/hot/J6pD3dgh5?rl=2,一点都不能松懈！！！,71
2020-06-13,https://weibo.cn/comment/hot/J6pD3dgh5?rl=2,我有点儿害怕,50
2020-06-13,https://weibo.cn/comment/hot/J6pD3dgh5?rl=2,可别变成第二个华南市场了……赶紧排查，瞒报的一律追责,40
2020-06-13,https://weibo.cn/comment/hot/J6pD3dgh5?rl=2,看来复课是无望了，防控真是时刻都不能放松,33
2020-06-13,https://weibo.cn/comment/hot/J6qfX4KXr?rl=2,所有进口食品，必须进行病毒检测 不放松警惕，别过分恐慌，加强防护意识，及时溯源排查！,2368
None,https://weibo.cn/comment/hot/J6qfX4KXr?rl=2,只要新冠没从地球上消失，防疫就永远在路上，不能松懈！不能掉以轻心！,None
2020-06-13,https://weibo.cn/comment/hot/J6qfX4KXr?rl=2,所以，出入京还要不要隔离,1010
2020-06-13,https://weibo.cn/comment/hot/J6qfX4KXr?rl=2,还是张文宏医生那句话“不要因此采取过度防疫，终止经济和民生的复苏。” ......,637
2020-06-13,https://weibo.cn/comment/hot/J6qfX4KXr?rl=2,我已经跑了两家医院了，一个周末不检测，一个不给去过新发地的人检测,650
2020-06-13,https://weibo.cn/comment/hot/J6qfX4KXr?rl=2,外国那么严重，进口的东西不可能没有病毒，迟早的事，预料到了，前段时间我买化妆品还心里膈应，这病毒也是厉害的不行，飘扬过海来传染！,382
2020-06-13,https://weibo.cn/comment/hot/J6qfX4KXr?rl=2,要控制进口食品了,375
2020-06-13,https://weibo.cn/comment/hot/J6qfX4KXr?rl=2,45人核酸阳性,5
2020-06-13,https://weibo.cn/comment/hot/J6qfX4KXr?rl=2,现在武汉比北京安全多了。毕竟武汉全面筛查了。,232
2020-06-13,https://weibo.cn/comment/hot/J6qfX4KXr?rl=2,最近 心脏 有点不舒服,184
2020-06-13,https://weibo.cn/comment/hot/J6qomkYXN?rl=2,有点第二个华南海鲜市场的感觉。说起来，中间宿主至今还没找到。,823
2020-06-13,https://weibo.cn/comment/hot/J6qomkYXN?rl=2,严查进口食品吧 第二次了,390
2020-06-13,https://weibo.cn/comment/hot/J6qomkYXN?rl=2,北京赶紧封城吧，别向全国输送病例了,22
2020-06-13,https://weibo.cn/comment/hot/J6qomkYXN?rl=2,为啥一个房山人，去丰台采购，然后去石景山医院看病？？？？,237
2020-06-13,https://weibo.cn/comment/hot/J6qomkYXN?rl=2,又是海鲜市场，这批三文鱼从哪里来的，应该可以找到来源,213
2020-06-13,https://weibo.cn/comment/hot/J6qomkYXN?rl=2,又一个海鲜市场,129
2020-06-13,https://weibo.cn/comment/hot/J6qomkYXN?rl=2,如果按照某些国家的逻辑，我们是不是也可以查清楚源头，哪个国家进口，向哪个国家索赔呢？,114
2020-06-13,https://weibo.cn/comment/hot/J6qomkYXN?rl=2,北京加油啊,82
None,https://weibo.cn/comment/hot/J6qomkYXN?rl=2,控制住啊，疫情不要再来了,None
2020-06-13,https://weibo.cn/comment/hot/J6qoCdiua?rl=2,？越短的新闻越可怕,18723
2020-06-13,https://weibo.cn/comment/hot/J6qoCdiua?rl=2,我格局小，就是怀疑敌对势力放毒,15191
2020-06-13,https://weibo.cn/comment/hot/J6qoCdiua?rl=2,我滴妈,5292
None,https://weibo.cn/comment/hot/J6qoCdiua?rl=2,文案都没了 吓人,None
2020-06-13,https://weibo.cn/comment/hot/J6qoCdiua?rl=2,45人阳性。。。这个市场看来一时半会儿开不了了。。。及时隔离吧🙏亲属也检测,4057
2020-06-13,https://weibo.cn/comment/hot/J6qoCdiua?rl=2,？？？？我懵了 这个速度太快了 要是这样北京还是要封了,3109
2020-06-13,https://weibo.cn/comment/hot/J6qoCdiua?rl=2,这45个人又有多少接触者呢…,1890
2020-06-13,https://weibo.cn/comment/hot/J6qoCdiua?rl=2,这周新闻这么多，新浪热搜还停了我也是吐了,1633
2020-06-13,https://weibo.cn/comment/hot/J6qoCdiua?rl=2,“新发地”本来是个好地名，可是和新冠挨边就不那么美妙了。。。。有点恐怖。。。。,1212
2020-06-13,https://weibo.cn/comment/hot/J6qoCdiua?rl=2,热搜能不能提前回来啊 北京突然这么多病例 如此严峻 热搜停更真耽误事 ,1187
None,https://weibo.cn/comment/hot/J6qsrhRXs?rl=2,控制住啊啊啊我还要高考,None
2020-06-13,https://weibo.cn/comment/hot/J6qsrhRXs?rl=2,卧槽，这才刚好起来，这有点吓人了,451
2020-06-13,https://weibo.cn/comment/hot/J6qsrhRXs?rl=2,北京新冠疫情的再出现是本土的呢？还是通过进口海鲜被有意或无意的带进来的？或者已经有不怀好意来往国内外的人偷偷的带进来了。  安全起见要防止任何在国外的人进中国了啊？要不先动员把所有拥有中国国籍的人拉回来算了。别的国家人员就暂时不要来往了，有事情视频连线交流？ ,235
2020-06-13,https://weibo.cn/comment/hot/J6qsrhRXs?rl=2,感觉这个进口三文鱼问题很大，一个案板怎么无缘无故有病毒,131
2020-06-13,https://weibo.cn/comment/hot/J6qsrhRXs?rl=2,武汉九省通衢，北京首都，真怀疑是恶意投毒🙃,130
2020-06-13,https://weibo.cn/comment/hot/J6qsrhRXs?rl=2,禁食方向搞错了吧。华南海鲜市场出事，人大和各地政府不禁海鲜，反而狂禁陆生野生动物。对“病源不可能来自海鲜”迷之自信。,80
2020-06-13,https://weibo.cn/comment/hot/J6qsrhRXs?rl=2,这比响应速度很快，相信疫情不会出现二次扩散！！！感染源头在哪，希望能查明……,80
2020-06-13,https://weibo.cn/comment/hot/J6qsrhRXs?rl=2,三层隔离吧,41
None,https://weibo.cn/comment/hot/J6kcS9CrU?rl=2,冯远征！你不准动手哈,None
None,https://weibo.cn/comment/hot/J6kcS9CrU?rl=2,还有吴刚老师哎哎哎！小吴biu ~,None
None,https://weibo.cn/comment/hot/J6kcS9CrU?rl=2,噢耶！！！抢到了窝头会馆还中奖了礼盒,None
None,https://weibo.cn/comment/hot/J6kcS9CrU?rl=2,姜子牙，孙策，安嘉和，乔峰,None
None,https://weibo.cn/comment/hot/J6kcS9CrU?rl=2,中戏表87太牛了！小艺老师的《莲花》百看不厌！艺术家不愧是艺术家！！,None
2020-06-12,https://weibo.cn/comment/hot/J6kcS9CrU?rl=2,蓝爷爷,7
None,https://weibo.cn/comment/hot/J6kcS9CrU?rl=2,来了来了,None
2020-06-12,https://weibo.cn/comment/hot/J6kcS9CrU?rl=2,蓝天野老爷子,7
2020-06-12,https://weibo.cn/comment/hot/J6kcS9CrU?rl=2,期待90岁高龄的蓝天野老师！,8
2020-06-12,https://weibo.cn/comment/hot/J6kcS9CrU?rl=2,那一辈儿的艺术家,11
2020-06-12,https://weibo.cn/comment/hot/J6i8bhKb5?rl=2,果然是大佬，都争第一,238
None,https://weibo.cn/comment/hot/J6i8bhKb5?rl=2,美国单独做张图吧,None
2020-06-12,https://weibo.cn/comment/hot/J6i8bhKb5?rl=2,给美国单独做一个图吧。这张图已经放不下他了。,74
2020-06-12,https://weibo.cn/comment/hot/J6i8bhKb5?rl=2,大家给榜一大哥点点关注！！,45
None,https://weibo.cn/comment/hot/J6i8bhKb5?rl=2,美国永远第一,None
None,https://weibo.cn/comment/hot/J6i8bhKb5?rl=2,这段时间新冠的风头都被美国抗议抢了，现在俄罗斯都50多万了,None
2020-06-12,https://weibo.cn/comment/hot/J6i8bhKb5?rl=2,印度跟上,6
2020-06-12,https://weibo.cn/comment/hot/J6iSNu52k?rl=2,丰台两例，而且肉类检验员，希望尽快快查清源头,201
2020-06-12,https://weibo.cn/comment/hot/J6iSNu52k?rl=2,西城的小区重新恢复测温吧,74
None,https://weibo.cn/comment/hot/J6iSNu52k?rl=2,公司在西便门边上，家在丰台角门，我整个人都焦虑了,None
2020-06-12,https://weibo.cn/comment/hot/J6iSNu52k?rl=2,这气氛怎么突然有点紧张,94
2020-06-12,https://weibo.cn/comment/hot/J6iSNu52k?rl=2,西城区和丰台区？难道这是个信号？,37
2020-06-12,https://weibo.cn/comment/hot/J6iSNu52k?rl=2,昨天西城一例，今天丰台两例，好吓人。,44
2020-06-12,https://weibo.cn/comment/hot/J6iSNu52k?rl=2,没有热搜好难受π_π这怎么了，又有疫情,44
2020-06-12,https://weibo.cn/comment/hot/J6iSNu52k?rl=2,感觉这女的做不了什么事，对着稿子读空话。,46
2020-06-12,https://weibo.cn/comment/hot/J6iSNu52k?rl=2,重要的消息多推送推送吧，热搜停了，而且现在好多人都不关注疫情了,25
2020-06-12,https://weibo.cn/comment/hot/J6iSNu52k?rl=2,两个人区几乎同时出现病例 还蛮奇怪的  流调真的很重要,17
2020-06-12,https://weibo.cn/comment/hot/J6iUX0A7P?rl=2,天,397
2020-06-12,https://weibo.cn/comment/hot/J6iUX0A7P?rl=2,我的妈呀 传染源要迅速排查呀！！绝不能让北京变成疫区！！,257
2020-06-12,https://weibo.cn/comment/hot/J6iUX0A7P?rl=2,现在有零星的几个确诊大家不必惊慌啊。。。本来就抗疫常态化，只要一直做好防护，追根溯源,398
None,https://weibo.cn/comment/hot/J6iUX0A7P?rl=2,我发现最近好多人都不戴口罩了，拜托疫情还没过去，还有那么多无症状，大家千万别掉以轻心啊！政府防疫工作做的再好，也得靠我们和大家自身一起努力啊，拜托了,None
2020-06-12,https://weibo.cn/comment/hot/J6iUX0A7P?rl=2,湖人武汉回来的无症状者传染的吧！ 就不该让他们回来,4
2020-06-12,https://weibo.cn/comment/hot/J6iUX0A7P?rl=2,？？？丰台人瑟瑟发抖，希望公布一下具体位置,106
2020-06-12,https://weibo.cn/comment/hot/J6iUX0A7P?rl=2,哦滴个神啊,74
None,https://weibo.cn/comment/hot/J6iUX0A7P?rl=2,感觉离回学校又远了一大步,None
2020-06-12,https://weibo.cn/comment/hot/J6iUX0A7P?rl=2,愿尽快康复🙏🙏🙏,44
2020-06-12,https://weibo.cn/comment/hot/J6iUX0A7P?rl=2,赶紧查清感染路径，两天内三例了，否则不妙,36
None,https://weibo.cn/comment/hot/J6j3e31ue?rl=2,这上课跟打地道战似的,None
2020-06-12,https://weibo.cn/comment/hot/J6j3e31ue?rl=2,索性直接宣布暑假开始，9月1日开学……,394
2020-06-12,https://weibo.cn/comment/hot/J6j3e31ue?rl=2,天津也瑟瑟发抖,4
None,https://weibo.cn/comment/hot/J6j3e31ue?rl=2,估计河北紧随其后,None
2020-06-12,https://weibo.cn/comment/hot/J6j3e31ue?rl=2,跟风的河北很尴尬。。。,78
2020-06-12,https://weibo.cn/comment/hot/J6j3e31ue?rl=2,小学才刚开学。。。,57
2020-06-12,https://weibo.cn/comment/hot/J6j3e31ue?rl=2,唉😔。。。。北京千万别变成红码，那就麻烦了。。现在怎么办？大家日常生活已经越来越正常，是否只能强制处处戴口罩，做消杀，才能更好防护？,42
2020-06-12,https://weibo.cn/comment/hot/J6j3e31ue?rl=2,河北赶紧抄作业，这学期低年级真没必要开学了！,46
2020-06-12,https://weibo.cn/comment/hot/J6j3e31ue?rl=2,河北给我跟上！！！！！！,21
2020-06-12,https://weibo.cn/comment/hot/J6jin3bqg?rl=2,新发地应该就是源头了，昨天那个和今天第一个在不同时间去过同一个摊位,144
None,https://weibo.cn/comment/hot/J6jin3bqg?rl=2,现在的肉吃起来确实不太放心,None
2020-06-12,https://weibo.cn/comment/hot/J6jin3bqg?rl=2,北京有点让人担心啊…,71
2020-06-12,https://weibo.cn/comment/hot/J6jin3bqg?rl=2,不会是美国冻肉带病毒吧。,76
None,https://weibo.cn/comment/hot/J6jin3bqg?rl=2,北京动作就是快,None
2020-06-12,https://weibo.cn/comment/hot/J6jin3bqg?rl=2,建议全国都展开排查肉类市场,54
2020-06-12,https://weibo.cn/comment/hot/J6jin3bqg?rl=2,支持！,21
2020-06-12,https://weibo.cn/comment/hot/J6jin3bqg?rl=2,这回搞大了，这人去过几乎北京所有食品批发市场......这些市场的肉又全都往北京各地销售......,31
2020-06-12,https://weibo.cn/comment/hot/J6jin3bqg?rl=2,某城市用专列进了900吨来自白俄罗斯的冷冻肉品！能保证安全不,32
None,https://weibo.cn/comment/hot/J6jin3bqg?rl=2,新发地最好不要有任何问题,None
2020-06-12,https://weibo.cn/comment/hot/J6jBo3Yu5?rl=2,祝愿疫情早结束！国泰民安！,4
None,https://weibo.cn/comment/hot/J6jBo3Yu5?rl=2,祝疫情早早结束！所有人都能健康！！,None
2020-06-12,https://weibo.cn/comment/hot/J6jBo3Yu5?rl=2,愿疫情早结束！恢复正常！！,3
2020-06-12,https://weibo.cn/comment/hot/J6jBo3Yu5?rl=2,来了，关注！,3
2020-06-12,https://weibo.cn/comment/hot/J6jBo3Yu5?rl=2,加油加油加油,2
2020-06-12,https://weibo.cn/comment/hot/J6jBo3Yu5?rl=2,湖北大学不开学了吧?,2
2020-06-12,https://weibo.cn/comment/hot/J6jBo3Yu5?rl=2,武汉新冠病毒应该是去年武汉军运会美国军人携带进来的，我国应该提交安理会讨论，,2
None,https://weibo.cn/comment/hot/J6jBo3Yu5?rl=2,辛苦了,None
2020-06-12,https://weibo.cn/comment/hot/J6jBo3Yu5?rl=2,@锁Heart心: 加油加油加油@锁Heart心: 加油加油加油@锁Heart心: 加油加油加油@锁Heart心: 加油加油加油@锁Heart心: 加油加油加油@锁Heart心: 加油加油加油@锁Heart心: 加油加油加油@锁Heart心: 加油加油加油,2
2020-06-12,https://weibo.cn/comment/hot/J6jBo3Yu5?rl=2,作为一个湖北人，我真心希望您能摘掉口罩面对我们,2
None,https://weibo.cn/comment/hot/J6jCz4owo?rl=2,作为湖北人我就想让小学快开学吧 真是受不了家里的神兽了 要疯了 真真的受不了了,None
