 时间,标签（标题),内容,转发数,点赞数,评论数,热评链接
2020-05-04,#日本全国紧急状态将延长#,【#日本全国紧急状态将延长#】据日本广播协会（NHK）电视台统计，截至4日10时30分（北京时间9时30分），日本24小时内新增新冠确诊病例202例，累计确诊15079例；新增死亡病例19例，累计死亡病例536例。日本首相安倍晋三将于4日傍晚正式宣布延长紧急状态。　　4日上午，日本政府召集了专家小组举行会议，讨论疫情长期化状态下的防疫和经济活动对策。之后又召开了咨询委员会会议，围绕将全国紧急状态延长到5月31日的方针向咨询委员会专家进行咨询。（新华社）,538,1269,306,https://weibo.cn/comment/hot/J0mY68m2G?rl=2

2020-05-04,#献给2020的毕业歌#,【毕业季MV来了！传递这首#献给2020的毕业歌#】疫情之下，今年的毕业季注定不凡。2020年代第一批高校毕业生，你们还好吗？青春莫愁，经历磨砺的人生更出彩。转发，传递这首#2020毕业歌MV#↓↓为毕业生加油！ @翁大涵   人民日报的微博视频 ,9314,32832,2697,https://weibo.cn/comment/hot/J0m0dyGby?rl=2

2020-05-04,#黄山杜鹃花开#,【正在直播：#黄山杜鹃花开#，游客分时预约入场】疫情期间黄山景区客流上限为15000人。相比假期首日，黄山景区5月2日游客数已翻近3倍。景区启动大交通联动联控机制控制客流，门票提前分时预约，游客分时入场。@人民日报 联动@梨视频 正在直播，一起云游黄山！ 人民日报的微博视频 . ,353,4885,392,https://weibo.cn/comment/hot/J0ldOvwto?rl=2

2020-05-04,#漠视生命至上何谈人权#,【人民日报钟声：#漠视生命至上何谈人权#，#奉劝美国一些政客关心民众的生命健康#】生命无价，救人第一。令人不解的是，美国一些政客却选择性无视、挑衅性生事、偏执性发难。拿有些人鼓吹的所谓“人权”向中国发难，是对中国人民抗疫斗争的亵渎、是对自身失责的掩盖、是对合作抗疫的搅局。面对凶险疫情，漠视“生命至上”、抛开“救人第一”，空喊“人权”目的何在？奉劝美国一些政客，请关心一下美国民众的生命和健康吧！漠视生命、空谈人权，注定会遭到国际公义、文明社会所蔑视。 http://t.cn/A6AJn74X,1973,5248,782,https://weibo.cn/comment/hot/J0kBDgyY4?rl=2

2020-05-04,#北京大学纪念五四运动101周年系列活动#,【正在直播：#北京大学纪念五四运动101周年系列活动#】五四新百年，青春再出发。今年的#五四青年节#，来自北大、武大、藏大三校的青年学生和教师将联合举行升旗仪式和青春诗会，一起讲述他们参与抗击疫情、科研攻关、志愿服务、脱贫攻坚的青春故事。@人民日报 正在直播，一起看！ http://t.cn/A6AJ07jL .,1403,12544,1604,https://weibo.cn/comment/hot/J0k1M332C?rl=2

2020-05-04,#意大利4日起全国逐步解封#,【#意大利4日起全国逐步解封#】根据意大利民事保护部门公布的最近数据，截至当地时间5月3日18时，意大利现有新冠肺炎确诊病例100179例，累计死亡28884例，累计治愈81654例，累计确诊病例210717例，较5月2日18时新增确诊1389例，新增死亡174例，新增治愈1740例。当地时间5月4日起，意大利将开始解除全国“封城”状态，在严格遵守防疫卫生规定的前提下分阶段逐步复产复工，进入抗击疫情和恢复经济活动并行的第二阶段。（韩硕）,563,13740,1051,https://weibo.cn/comment/hot/J0jsuszqs?rl=2

2020-05-04,#美国新冠病毒确诊超115万#,"【#美国新冠病毒确诊超115万#】据美国约翰斯·霍普金斯大学发布的全球新冠肺炎数据实时统计系统，截至美国东部时间5月3日晚6时，全美共报告新冠肺炎确诊1154621例，死亡67451例，共检测7051448例。在过去24小时，美国新增确诊28102例，新增死亡1400例。在疫情最为严重的纽约州，3日累计确诊达到316415例,累计死亡24708例。全美确诊上万人的州目前有20个，纽约州、新泽西州、马萨诸塞州、伊利诺伊州、加利福尼亚州和宾夕法尼亚州确诊人数超过5万。纽约州州长科莫表示，截至1日纽约州接受新冠病毒抗体检测共1.5万人，约12.3%已有抗体，说明曾经感染过新冠病毒，其中纽约市民有抗体比率为19.9%。（张梦旭）",523,4737,823,https://weibo.cn/comment/hot/J0jqJ7MJe?rl=2

2020-05-03,#你好，明天#,【#你好，明天#】就中国抗击新冠肺炎疫情阐明立场，中国驻英大使舌战BBC王牌主播，广受赞誉。不卑不亢有态度，逐一瓦解不怀好意的诘问；刚柔并济有分寸，有力廓清种种不实之词。外交风范让人折服，更展现了大国形象。也要忠告西方少数媒体，与其煞费苦心泼脏水、织“帽子”，何如反躬自省守公理？http://t.cn/A6AGZOMS,2783,9802,1240,https://weibo.cn/comment/hot/J0gNdtiZ9?rl=2

2020-05-03,#全球新冠肺炎超340万例#,【最新：#全球新冠肺炎超340万例#】截至北京时间5月3日16时，214个国家和地区累计确诊3401369例，“钻石公主”号邮轮712例，全球新冠肺炎累计死亡243486例。其中，#美国新冠病毒感染病例超113万#。转发关注#新冠肺炎疫情全球走势#↓↓ ,459,2905,578,https://weibo.cn/comment/hot/J0eACFho3?rl=2

2020-05-03,#4分半回顾世界战疫时间线#,【#4分半回顾世界战疫时间线#】2019年底至今，一场来源不明的新冠疫情侵袭人类。全球战疫仍在继续，这场疫情究竟从何而来需要科学届严谨细致的研究。世界将会怎样，取决于人类的理性、勇气以及相互之间的信任、协作。戳视频，看#世界战疫时间线#↓↓  人民日报的微博视频 ,2554,4901,430,https://weibo.cn/comment/hot/J0e71mMCy?rl=2

2020-05-03,#援鄂队员说武汉医护才是真正的英雄#,【#援鄂队员说武汉医护才是真正的英雄#】3日，山东大学齐鲁医院医务处副处长费剑春在国务院联防联控机制发布会上表示：“我们身处前线，亲眼目睹了全国人民、各行各业为取得胜利作出的努力和贡献。在这次抗击疫情的战斗中，广大的武汉医务工作者作出了很大牺牲和奉献，他们才是真正的英雄。” http://t.cn/A6AMk7WH,1041,10134,673,https://weibo.cn/comment/hot/J0dzI9SFc?rl=2

2020-05-03,#疫情反弹甚至扩散风险依然存在#,【卫健委：#疫情反弹甚至扩散风险依然存在#】5月2日，#全国现有确诊病例连降11天#；新增无症状感染者12例，为通报以来最低。但近14天10省份报告新增本土病例或无症状感染者，提示疫情反弹甚至扩散的风险依然存在，要始终保持高度警惕，在恢复生产生活秩序的同时，毫不放松抓好常态化防控工作。 http://t.cn/A6AMdX5L,1236,19937,1761,https://weibo.cn/comment/hot/J0dphkyAY?rl=2

2020-05-03,#大学校园有哪些防疫措施#,【正在直播：看花式晒被子！实地探访#大学校园有哪些防疫措施#】4月26号至5月10号，浙江省内高校陆续开学。大学如何防控疫情？@人民日报 联动@天目新闻 ，走进浙江工业大学，两个多月没进的宿舍，看“青年突击队”如何忙里抽闲帮同学们晒被子！一起围观↓↓ 人民日报的微博视频 . ,214,3846,390,https://weibo.cn/comment/hot/J0bXxtqhd?rl=2

2020-05-03,#塞尔维亚总统再次感谢中国朋友#,【#塞尔维亚总统再次感谢中国朋友#：他们的到来使塞尔维亚人觉得不再孤单】#塞尔维亚总统再次与中国专家组碰肘#当地时间5月1日，塞尔维亚总统武契奇会见中国抗疫专家组。“我万分感谢来自中国的六人组专家，他们在塞尔维亚坚守了六周。他们几乎走遍了所有出现病例的城市，其中两次前往疫情最严重的尼什地区。他们的到来使塞尔维亚人觉得自己不再孤单。”  http://t.cn/A6AID568,3598,111328,3676,https://weibo.cn/comment/hot/J0boS799D?rl=2

2020-05-03,#美疾控中心复盘疫情加速背后的失误#,【#美疾控中心复盘疫情加速背后的失误#】美国疾病控制和预防中心官网日前发布了该中心首席副主任安妮·舒沙特等人撰写的分析报告，复盘美国新冠疫情发展。报告认为，#4个原因导致美国疫情加速蔓延#：持续的旅客输入、大规模聚会、缺少防护措施促使病毒在高危场所和人口密集区扩散、检测不充分和无症状感染导致病毒在未被察觉的情况下传播。（新华网） http://t.cn/A6AI1e74,862,20796,1493,https://weibo.cn/comment/hot/J0baZinXE?rl=2

2020-05-03,#疫情下的中国青年#,【青年强则国家强！这是#疫情下的中国青年#】非典那年，他们还是孩子，这一次，他们成了战士。一场疫情阻击战，检出90后、00后的精神面貌，他们不是娇滴滴的一代，国家需要的时候，他们一个比一个勇敢。“现在轮到我们保护别人了”，选择战斗，选择担当，青年节将至，致敬勇敢，敬致那些#青春的逆行#↓ ,4137,19609,1799,https://weibo.cn/comment/hot/J0aZZ4xgS?rl=2

2020-05-03,#美国过半州放宽防疫限制#,【#美国过半州放宽防疫限制#，部分州疫情出现反弹】目前，美国大约有半数州陆续进入复工复产阶段，不过随着经济活动重启，#美国部分州疫情出现反弹#。当地时间2号，疫情重灾区纽约州的单日新增死亡病例仍未见下降趋势，纽约州州长表示，过早重启经济并非最佳选择。（央视）  人民日报的微博视频 ,396,4137,743,https://weibo.cn/comment/hot/J0aEjoYNN?rl=2

2020-05-03,#追责索赔闹剧是文明之耻#,【人民日报钟声：#追责索赔闹剧是文明之耻#】中国首先报告疫情，并不等于新冠病毒就源自中国。病毒源头是严肃的科学问题，只能交给科学家和医学专家研究，岂能由美国一些政客以自己疯狂的想象力下结论。人们不禁要问，西班牙流感始于美国，酿成巨大人道灾难，该如何进行追责？艾滋病首先出现在美国，全球7500万艾滋病感染者、3500万因艾滋病相关疾病致死者该由谁赔偿？2008年国际金融危机始于华尔街，美国何时赔偿全球数万亿美元的经济损失？奉劝美国一些政客，听听文明世界的忠告，追责索赔闹剧继续演下去，只会失道寡助，自取其辱。 http://t.cn/A6AI0Wj0,1897,8558,1315,https://weibo.cn/comment/hot/J0ajYgy0n?rl=2

2020-05-03,#法国疫情由本地流传病毒毒株引发#,【法国巴斯德研究所最新研究：#法国疫情由本地流传病毒毒株引发#】法国巴斯德研究所4月28日发布新闻公告称，该所的一项“法国输入性与早期传播病毒的溯源分析”研究显示，法国的新冠肺炎疫情由一种在本地流传的来源未知的病毒毒株所引发。这一研究成果已于近日以预发表的形式在美国生物学论文档案网发布。　　根据公告，巴斯德研究所对在1月24日至3月24日间采集的97份法国新冠病毒样本进行了基因测序和比对，同时与全球共享流感数据倡议组织发布的338份病毒基因序列进行对比分析，建立了病毒进化树图谱。通过对比研究发现，法国流行的新冠病毒来自于在本土已经流传的某个病毒的进化枝。http://t.cn/A6AINcsP,1678,30197,1777,https://weibo.cn/comment/hot/J0a9Ofm1T?rl=2

2020-05-03,#美国新冠病毒确诊超112万#,"【#美国新冠病毒确诊超112万#】据美国约翰斯·霍普金斯大学发布的全球新冠肺炎数据实时统计系统，截至美国东部时间5月2日晚6时，全美共报告新冠肺炎确诊1126519例，死亡66051例，共检测6816347例。在过去24小时，美国新增确诊27954例，新增死亡1474例。在疫情最为严重的纽约州，2日累计确诊达到312977例,累计死亡24198例。全美确诊上万人的州目前有20个，纽约州、新泽西州、马萨诸塞州、伊利诺伊州、加利福尼亚州和宾夕法尼亚州确诊人数超过5万。数据显示，包括纽约州在内的美国大部分地区，新冠肺炎增速正在放缓，住院人数和死亡病例也在下降。但是首都华盛顿特区及其临近的弗吉尼亚州和马里兰州增速加快，2日华盛顿特区新增确诊139例，弗吉尼亚州新增830例，马里兰州新增1001例。目前，包括华盛顿特区、北弗吉尼亚地区和马里兰州部分地区在内的大华盛顿都会区共有确诊病例26516例，而该都会区总人口为621万。（张梦旭）",421,3423,609,https://weibo.cn/comment/hot/J0a5jlYdb?rl=2

2020-05-03,#山西疫情#,#山西疫情#【#山西新增1例本土病例#，由湖北输入】2020年5月2日0-24时，山西省本地新增新冠肺炎确诊病例1例（湖北输入），目前在太原市第四人民医院（省级定点医院）隔离治疗。#山西公布新增1例本土病例生活轨迹#病例：男，1958年10月生，现住址为太原市杏花岭区坝陵桥街道教场巷30号。2020年4月13日9时06分乘坐武昌-太原K238次列车（3车厢21号下铺）。2020年4月14日6时45分到达太原火车站，随后乘坐出租车回到现住址家中（健康码为绿码），当日纳入社区管理。2020年4月21日16时30分在小区院内惠民菜店采购食材，停留约5分钟。2020年4月28日16时左右再次前往惠民菜店采购食材。2020年4月29日9时50分从小东门街新开南巷口站乘坐3路公交车，到新晋祠路理工大宿舍站下车，前往郡宇集团公司。13时30分从新晋祠路理工大宿舍站乘804路公交车，在并州饭店站下车，随后转乘3路公交车，在小东门街新开南巷口站下车，回到家中。2020年4月30日9时40分前往坝陵桥社区卫生服务中心进行核酸检测，检测结果阳性。2020年5月1日9时坝陵桥社区卫生服务中心对其进行复查，核酸检测结果仍为阳性。23时由120救护车转送至太原市第四人民医院。2020年5月2日0时50分经专家组会诊，诊断为确诊病例。其密切接触者首次核酸检测均为阴性，正在集中隔离医学观察。,592,10060,2020,https://weibo.cn/comment/hot/J0a4pqj3K?rl=2
